metric_id,ticket_id,first_resolution_time,full_resolution_time,agent_work_time,requester_wait_time,reply_time,group_stations,assignee_stations,reopens,replies,assignee_updated_at,requester_updated_at,status_updated_at,initially_assigned_at,assigned_at,solved_at
955,955,5,72,52,72,5,2,1,0,4,2022-06-19 23:06:46,2022-06-17 00:33:32,2022-06-20 00:00:00,2022-06-17 02:41:28,2022-06-17 02:41:28,2022-06-20 00:00:00
956,956,6,48,25,48,3,1,1,1,6,2023-09-06 23:17:36,2023-09-06 21:05:11,2023-09-07 00:00:00,2023-09-05 02:49:38,2023-09-05 02:49:38,2023-09-07 00:00:00
957,957,5,0,9,30912,3,1,1,0,4,2024-11-18 21:03:17,2024-03-29 17:44:42,2024-03-24 11:32:09,2021-05-11 02:11:55,2021-05-11 02:11:55,
958,958,12,120,23,120,5,3,2,0,3,2020-08-11 22:22:49,2020-08-11 15:34:16,2020-08-12 00:00:00,2020-08-07 00:45:05,2020-08-07 05:11:40,2020-08-12 00:00:00
959,959,9,72,22,72,4,1,1,0,2,2023-09-26 22:54:59,2023-09-24 00:38:51,2023-09-27 00:00:00,2023-09-24 03:12:57,2023-09-24 03:12:57,2023-09-27 00:00:00
960,960,10,288,45,288,5,1,1,1,4,2021-05-29 22:31:31,2021-05-29 15:47:02,2021-05-30 00:00:00,2021-05-18 02:43:00,2021-05-18 02:43:00,2021-05-30 00:00:00
961,961,7,288,45,288,2,1,1,0,3,2021-05-13 23:30:50,2021-05-02 00:50:16,2021-05-14 00:00:00,2021-05-02 00:59:46,2021-05-02 00:59:46,2021-05-14 00:00:00
962,962,5,312,57,312,4,1,1,2,6,2020-07-14 22:31:22,2020-07-14 16:04:00,2020-07-15 00:00:00,2020-07-02 03:57:05,2020-07-02 03:57:05,2020-07-15 00:00:00
963,963,2,0,47,24,2,1,1,0,3,2024-11-18 21:49:01,2024-11-18 17:19:49,2024-11-18 01:40:12,2024-11-18 01:41:06,2024-11-18 01:41:06,
964,964,5,72,34,72,4,1,1,0,2,2023-12-19 22:14:14,2023-12-19 16:20:07,2023-12-20 00:00:00,2023-12-17 01:10:33,2023-12-17 01:10:33,2023-12-20 00:00:00
965,965,6,288,103,288,4,1,1,0,5,2024-07-30 22:16:18,2024-07-30 15:01:26,2024-07-31 00:00:00,2024-07-19 03:29:31,2024-07-19 03:29:31,2024-07-31 00:00:00
966,966,5,96,39,96,4,1,1,0,2,2022-04-07 22:08:04,2022-04-07 16:52:45,2022-04-08 00:00:00,2022-04-04 03:03:18,2022-04-04 03:03:18,2022-04-08 00:00:00
967,967,4,0,63,21,3,3,1,0,6,2025-03-11 16:37:56,2025-03-11 06:32:14,2025-03-11 07:46:59,2025-03-11 01:29:56,2025-03-11 01:29:56,
968,968,10,144,19,144,5,1,1,0,4,2024-02-29 22:43:25,2024-02-29 17:25:06,2024-03-01 00:00:00,2024-02-24 03:28:56,2024-02-24 03:28:56,2024-03-01 00:00:00
969,969,3,0,28,18744,2,1,1,0,2,2024-11-19 21:03:53,2024-11-02 12:42:58,2024-03-12 02:29:34,2022-10-01 00:38:49,2022-10-01 00:38:49,
970,970,3,144,40,144,2,3,1,0,2,2023-12-20 22:45:55,2023-12-20 19:20:11,2023-12-21 00:00:00,2023-12-15 01:49:32,2023-12-15 01:49:32,2023-12-21 00:00:00
971,971,7,288,54,288,2,1,1,0,1,2023-02-24 22:13:32,2023-02-24 17:22:13,2023-02-25 00:00:00,2023-02-13 01:01:16,2023-02-13 01:01:16,2023-02-25 00:00:00
972,972,2,0,25,9,1,1,1,0,4,2025-03-11 07:07:20,2025-03-11 07:55:53,2025-03-11 06:55:38,2025-03-11 00:26:59,2025-03-11 00:26:59,
973,973,0,0,64,4,2,2,1,0,5,2025-06-30 03:28:58,2025-06-30 01:05:07,2025-06-30 03:09:44,2025-06-30 00:18:18,2025-06-30 00:18:18,
974,974,0,0,44,22,5,1,2,0,3,2025-03-11 21:49:59,2025-03-11 00:08:44,2025-03-11 12:36:35,2025-03-11 00:40:58,2025-03-11 04:52:10,
975,975,1,0,40,3,2,1,1,0,3,2025-06-30 01:46:26,2025-06-30 02:01:19,2025-06-30 01:34:04,2025-06-30 00:06:18,2025-06-30 00:06:18,
976,976,4,0,28,14,2,1,2,0,7,2025-03-11 09:50:21,2025-03-11 09:13:09,2025-03-11 03:19:10,2025-03-11 00:16:48,2025-03-11 00:51:18,
977,977,9,216,16,216,3,1,1,0,3,2024-02-11 22:44:32,2024-02-03 00:20:48,2024-02-12 00:00:00,2024-02-03 02:11:15,2024-02-03 02:11:15,2024-02-12 00:00:00
978,978,9,168,58,168,5,1,1,0,2,2023-03-22 22:49:48,2023-03-22 12:09:45,2023-03-23 00:00:00,2023-03-16 03:38:03,2023-03-16 03:38:03,2023-03-23 00:00:00
979,979,3,0,11,7,1,1,1,0,4,2025-03-11 05:15:44,2025-03-11 00:54:02,2025-03-11 01:53:57,2025-03-11 00:11:06,2025-03-11 00:11:06,
980,980,0,0,21,4,2,1,2,0,3,2025-06-30 01:03:57,2025-06-30 00:52:41,2025-06-30 01:19:47,2025-06-30 00:20:04,2025-06-30 00:54:57,
981,981,9,288,31,288,4,1,1,0,1,2023-08-24 22:17:49,2023-08-13 00:30:30,2023-08-25 00:00:00,2023-08-13 02:50:33,2023-08-13 02:50:33,2023-08-25 00:00:00
982,982,10,144,62,144,11,2,2,0,6,2023-04-29 22:41:05,2023-04-29 14:31:02,2023-04-30 00:00:00,2023-04-24 03:15:08,2023-04-24 08:17:44,2023-04-30 00:00:00
983,983,3,0,11,13,3,1,1,0,3,2025-03-11 11:05:14,2025-03-11 05:36:41,2025-03-11 07:17:30,2025-03-11 01:01:28,2025-03-11 01:01:28,
984,984,4,168,27,168,5,1,1,1,2,2021-02-14 23:02:10,2021-02-14 12:55:28,2021-02-15 00:00:00,2021-02-08 03:33:55,2021-02-08 03:33:55,2021-02-15 00:00:00
985,985,6,168,36,168,4,1,1,2,6,2015-10-03 23:14:08,2015-09-27 00:13:05,2015-10-04 00:00:00,2015-09-27 01:46:58,2015-09-27 01:46:58,2015-10-04 00:00:00
986,986,5,24,57,24,2,1,1,0,1,2022-01-07 22:43:17,2022-01-07 18:36:03,2022-01-08 00:00:00,2022-01-07 00:48:26,2022-01-07 00:48:26,2022-01-08 00:00:00
987,987,18,240,27,240,18,2,2,0,4,2019-09-25 23:04:15,2019-09-16 00:27:54,2019-09-26 00:00:00,2019-09-16 00:48:55,2019-09-16 15:29:23,2019-09-26 00:00:00
988,988,8,24,63,24,7,2,2,0,2,2020-10-19 23:42:27,2020-10-19 00:52:54,2020-10-20 00:00:00,2020-10-19 02:18:17,2020-10-19 04:54:54,2020-10-20 00:00:00
989,989,3,216,61,216,3,2,1,1,3,2020-02-26 22:39:36,2020-02-18 00:42:27,2020-02-27 00:00:00,2020-02-18 02:00:09,2020-02-18 02:00:09,2020-02-27 00:00:00
990,990,8,120,72,120,6,1,1,0,7,2020-04-09 22:00:34,2020-04-09 17:40:22,2020-04-10 00:00:00,2020-04-05 03:42:49,2020-04-05 03:42:49,2020-04-10 00:00:00
991,991,3,192,53,192,3,1,1,1,4,2019-05-31 23:53:20,2019-05-31 22:23:17,2019-06-01 00:00:00,2019-05-24 01:10:57,2019-05-24 01:10:57,2019-06-01 00:00:00
992,992,8,240,123,240,7,2,2,0,4,2023-06-17 22:29:33,2023-06-17 16:36:51,2023-06-18 00:00:00,2023-06-08 03:02:36,2023-06-08 06:01:50,2023-06-18 00:00:00
993,993,9,216,16,216,4,1,1,0,2,2019-02-28 22:09:34,2019-02-28 16:47:04,2019-03-01 00:00:00,2019-02-20 03:33:02,2019-02-20 03:33:02,2019-03-01 00:00:00
994,994,5,120,27,120,1,1,1,0,4,2023-02-19 22:19:37,2023-02-19 20:22:45,2023-02-20 00:00:00,2023-02-15 00:06:08,2023-02-15 00:06:08,2023-02-20 00:00:00
995,995,3,192,73,192,2,1,1,0,3,2016-12-08 22:06:02,2016-12-01 00:22:45,2016-12-09 00:00:00,2016-12-01 00:11:56,2016-12-01 00:11:56,2016-12-09 00:00:00
996,996,7,336,22,336,3,1,1,0,4,2017-12-10 22:08:05,2017-11-27 00:47:08,2017-12-11 00:00:00,2017-11-27 01:18:36,2017-11-27 01:18:36,2017-12-11 00:00:00
997,997,7,336,45,336,5,1,1,0,2,2023-07-02 23:45:08,2023-06-19 00:22:10,2023-07-03 00:00:00,2023-06-19 02:40:30,2023-06-19 02:40:30,2023-07-03 00:00:00
998,998,3,336,71,336,2,1,1,0,3,2017-06-07 23:38:39,2017-06-07 14:51:39,2017-06-08 00:00:00,2017-05-25 00:34:25,2017-05-25 00:34:25,2017-06-08 00:00:00
999,999,14,240,58,240,9,2,2,0,3,2020-09-17 23:31:15,2020-09-17 13:14:50,2020-09-18 00:00:00,2020-09-08 01:12:54,2020-09-08 07:46:08,2020-09-18 00:00:00
1000,1000,7,168,36,168,3,1,2,0,1,2023-05-18 22:31:38,2023-05-18 17:14:29,2023-05-19 00:00:00,2023-05-12 00:19:50,2023-05-12 02:43:11,2023-05-19 00:00:00
1001,1001,9,288,47,288,6,2,1,0,3,2024-06-05 23:20:37,2024-06-05 16:09:53,2024-06-06 00:00:00,2024-05-25 03:47:05,2024-05-25 03:47:05,2024-06-06 00:00:00
1002,1002,0,0,34,40488,1,1,1,0,1,2024-11-13 22:30:44,2023-12-27 05:19:47,2023-08-19 02:29:44,2020-04-02 00:20:20,2020-04-02 00:20:20,
1003,1003,4,192,27,192,3,3,1,0,2,2021-04-25 22:36:25,2021-04-25 15:09:23,2021-04-26 00:00:00,2021-04-18 01:31:48,2021-04-18 01:31:48,2021-04-26 00:00:00
1004,1004,5,216,47,216,1,1,1,0,2,2016-05-09 23:29:44,2016-05-09 22:18:13,2016-05-10 00:00:00,2016-05-01 00:22:56,2016-05-01 00:22:56,2016-05-10 00:00:00
1005,1005,6,48,64,48,5,1,1,0,1,2016-01-03 22:42:04,2016-01-03 16:24:50,2016-01-04 00:00:00,2016-01-02 02:40:10,2016-01-02 02:40:10,2016-01-04 00:00:00
1006,1006,24,0,41,51384,24,2,2,0,4,2024-11-16 23:08:45,2024-09-06 15:25:41,2020-06-25 22:25:42,2019-01-07 01:59:05,2019-01-07 22:37:09,
1007,1007,7,24,26,24,1,2,1,0,2,2022-10-07 23:25:25,2022-10-07 00:06:18,2022-10-08 00:00:00,2022-10-07 00:06:14,2022-10-07 00:06:14,2022-10-08 00:00:00
1008,1008,21,144,54,144,18,2,2,0,2,2021-12-06 23:14:21,2021-12-06 17:53:53,2021-12-07 00:00:00,2021-12-01 01:57:17,2021-12-01 16:24:25,2021-12-07 00:00:00
1009,1009,7,168,29,168,5,1,1,0,2,2019-03-22 22:05:25,2019-03-16 00:38:44,2019-03-23 00:00:00,2019-03-16 03:26:27,2019-03-16 03:26:27,2019-03-23 00:00:00
1010,1010,3,168,38,168,3,2,1,0,4,2020-06-23 23:35:51,2020-06-23 20:24:44,2020-06-24 00:00:00,2020-06-17 01:49:11,2020-06-17 01:49:11,2020-06-24 00:00:00
1011,1011,6,312,21,312,3,3,1,0,3,2022-11-23 23:20:23,2022-11-23 21:56:31,2022-11-24 00:00:00,2022-11-11 02:09:57,2022-11-11 02:09:57,2022-11-24 00:00:00
1012,1012,5,48,44,48,5,2,1,0,2,2024-03-18 22:00:40,2024-03-17 00:57:40,2024-03-19 00:00:00,2024-03-17 02:16:36,2024-03-17 02:16:36,2024-03-19 00:00:00
1013,1013,3,168,15,168,3,3,1,0,3,2022-11-27 23:06:43,2022-11-27 13:11:07,2022-11-28 00:00:00,2022-11-21 00:49:28,2022-11-21 00:49:28,2022-11-28 00:00:00
1014,1014,4,192,37,192,4,1,1,0,6,2016-03-16 23:18:55,2016-03-16 15:49:56,2016-03-17 00:00:00,2016-03-09 02:21:57,2016-03-09 02:21:57,2016-03-17 00:00:00
1015,1015,5,240,36,240,1,2,1,0,3,2019-04-18 22:08:36,2019-04-09 00:08:09,2019-04-19 00:00:00,2019-04-09 01:12:39,2019-04-09 01:12:39,2019-04-19 00:00:00
1016,1016,3,0,18,36432,1,1,1,0,5,2024-11-19 20:23:38,2020-09-24 00:37:07,2022-02-27 21:59:28,2020-09-24 01:01:22,2020-09-24 01:01:22,
1017,1017,6,0,52,7608,5,1,1,0,4,2024-11-19 18:54:06,2024-03-09 16:16:08,2024-03-19 22:10:06,2024-01-08 03:27:09,2024-01-08 03:27:09,
1018,1018,9,192,48,192,3,1,1,0,1,2022-05-16 22:39:29,2022-05-09 00:15:03,2022-05-17 00:00:00,2022-05-09 02:16:56,2022-05-09 02:16:56,2022-05-17 00:00:00
1019,1019,8,216,37,216,2,1,1,0,2,2018-12-23 23:43:03,2018-12-15 00:39:43,2018-12-24 00:00:00,2018-12-15 01:35:26,2018-12-15 01:35:26,2018-12-24 00:00:00
1020,1020,6,96,62,96,3,1,1,0,3,2024-08-20 23:30:37,2024-08-20 12:27:01,2024-08-21 00:00:00,2024-08-17 02:15:41,2024-08-17 02:15:41,2024-08-21 00:00:00
1021,1021,2,24,28,24,1,1,1,0,2,2021-10-18 22:21:18,2021-10-18 16:00:36,2021-10-19 00:00:00,2021-10-18 00:36:36,2021-10-18 00:36:36,2021-10-19 00:00:00
1022,1022,8,168,29,168,2,1,1,0,2,2023-12-20 22:06:33,2023-12-20 19:11:23,2023-12-21 00:00:00,2023-12-14 01:07:39,2023-12-14 01:07:39,2023-12-21 00:00:00
1023,1023,5,120,129,120,3,1,1,0,6,2018-08-27 22:20:36,2018-08-23 00:47:09,2018-08-28 00:00:00,2018-08-23 01:57:15,2018-08-23 01:57:15,2018-08-28 00:00:00
1024,1024,3,0,18,20880,3,1,1,0,4,2024-11-17 19:53:04,2022-07-02 00:17:33,2023-06-02 09:26:11,2022-07-02 00:52:06,2022-07-02 00:52:06,
1025,1025,8,168,76,168,4,1,1,0,3,2023-02-28 22:38:00,2023-02-22 00:34:29,2023-03-01 00:00:00,2023-02-22 03:03:36,2023-02-22 03:03:36,2023-03-01 00:00:00
1026,1026,5,72,31,72,3,1,1,0,2,2021-03-24 22:34:37,2021-03-24 12:48:47,2021-03-25 00:00:00,2021-03-22 01:47:06,2021-03-22 01:47:06,2021-03-25 00:00:00
1027,1027,2,0,37,3,1,1,1,0,7,2025-06-12 00:12:44,2025-06-12 00:33:12,2025-06-12 02:56:26,2025-06-12 00:12:44,2025-06-12 00:12:44,
1028,1028,1,216,98,216,2,3,1,0,3,2025-04-02 23:28:25,2025-03-25 00:21:14,2025-04-03 00:00:00,2025-03-25 00:19:05,2025-03-25 00:19:05,2025-04-03 00:00:00
1029,1029,4,0,22,9,1,1,1,0,3,2025-06-12 03:34:32,2025-06-12 07:08:33,2025-06-12 06:17:53,2025-06-12 00:20:55,2025-06-12 00:20:55,
1030,1030,3,0,31,16,2,1,1,0,8,2025-06-12 15:23:15,2025-06-12 10:40:42,2025-06-12 13:30:13,2025-06-12 00:26:50,2025-06-12 00:26:50,
1031,1031,6,72,66,72,4,1,1,0,3,2025-06-14 23:30:24,2025-06-14 16:32:08,2025-06-15 00:00:00,2025-06-12 02:08:06,2025-06-12 02:08:06,2025-06-15 00:00:00
1032,1032,3,0,10,600,2,1,1,0,1,2024-11-14 21:19:08,2024-11-10 03:06:23,2024-10-21 04:37:41,2024-10-21 00:57:43,2024-10-21 00:57:43,
1033,1033,8,120,35,120,6,1,1,0,3,2024-09-04 22:45:10,2024-09-04 16:43:21,2024-09-05 00:00:00,2024-08-31 03:36:41,2024-08-31 03:36:41,2024-09-05 00:00:00
1034,1034,2,240,45,240,2,1,1,0,3,2025-04-03 23:28:20,2025-03-25 00:50:50,2025-04-04 00:00:00,2025-03-25 00:52:08,2025-03-25 00:52:08,2025-04-04 00:00:00
1035,1035,1,0,46,4,1,1,1,0,4,2025-03-25 00:08:07,2025-03-25 01:16:29,2025-03-25 02:56:17,2025-03-25 00:08:07,2025-03-25 00:08:07,
1036,1036,6,0,15,20,6,2,2,0,2,2025-03-25 18:16:33,2025-03-25 01:26:09,2025-03-25 15:40:06,2025-03-25 01:03:05,2025-03-25 04:02:53,
1037,1037,3,0,65,13,2,1,1,0,5,2025-03-25 11:34:30,2025-03-25 12:39:20,2025-03-25 04:10:09,2025-03-25 00:08:36,2025-03-25 00:08:36,
1038,1038,10,48,35,48,11,1,2,0,4,2024-08-03 22:11:05,2024-08-03 20:06:13,2024-08-04 00:00:00,2024-08-02 03:05:52,2024-08-02 09:36:12,2024-08-04 00:00:00
1039,1039,7,24,57,24,3,1,1,0,3,2024-10-15 22:17:21,2024-10-15 00:19:42,2024-10-16 00:00:00,2024-10-15 01:57:17,2024-10-15 01:57:17,2024-10-16 00:00:00
1040,1040,10,240,42,240,5,1,1,0,4,2021-10-20 22:47:09,2021-10-11 00:07:06,2021-10-21 00:00:00,2021-10-11 03:37:31,2021-10-11 03:37:31,2021-10-21 00:00:00
1041,1041,8,264,40,264,3,1,1,0,1,2023-09-03 23:47:32,2023-08-24 00:32:42,2023-09-04 00:00:00,2023-08-24 02:25:37,2023-08-24 02:25:37,2023-09-04 00:00:00
1042,1042,4,240,59,240,3,2,1,0,1,2023-11-30 22:43:51,2023-11-30 19:10:30,2023-12-01 00:00:00,2023-11-21 00:57:09,2023-11-21 00:57:09,2023-12-01 00:00:00
1043,1043,6,72,105,72,2,1,1,0,6,2023-08-20 22:30:26,2023-08-20 17:34:46,2023-08-21 00:00:00,2023-08-18 01:59:52,2023-08-18 01:59:52,2023-08-21 00:00:00
1044,1044,5,144,102,144,5,1,1,0,6,2023-09-14 23:46:47,2023-09-14 17:43:56,2023-09-15 00:00:00,2023-09-09 03:43:43,2023-09-09 03:43:43,2023-09-15 00:00:00
1045,1045,5,216,40,216,3,1,1,0,3,2022-05-25 23:18:52,2022-05-25 16:23:18,2022-05-26 00:00:00,2022-05-17 00:27:03,2022-05-17 00:27:03,2022-05-26 00:00:00
1046,1046,20,144,52,144,16,2,2,0,3,2024-08-18 22:05:00,2024-08-13 00:17:49,2024-08-19 00:00:00,2024-08-13 00:31:57,2024-08-13 13:56:28,2024-08-19 00:00:00
1047,1047,5,72,17,72,4,1,1,0,3,2021-03-04 23:06:09,2021-03-02 00:40:50,2021-03-05 00:00:00,2021-03-02 02:56:53,2021-03-02 02:56:53,2021-03-05 00:00:00
1048,1048,7,288,57,288,2,1,1,0,4,2023-10-02 23:23:35,2023-10-02 14:08:29,2023-10-03 00:00:00,2023-09-21 00:39:54,2023-09-21 00:39:54,2023-10-03 00:00:00
1049,1049,6,144,10,144,5,1,1,0,1,2021-08-12 23:02:48,2021-08-12 20:05:19,2021-08-13 00:00:00,2021-08-07 02:58:41,2021-08-07 02:58:41,2021-08-13 00:00:00
1050,1050,2,192,73,192,1,1,1,0,4,2024-04-24 22:56:22,2024-04-24 16:44:46,2024-04-25 00:00:00,2024-04-17 00:17:06,2024-04-17 00:17:06,2024-04-25 00:00:00
1051,1051,4,240,54,240,3,1,1,0,3,2024-12-03 22:26:05,2024-11-24 00:44:25,2024-12-04 00:00:00,2024-11-24 01:41:26,2024-11-24 01:41:26,2024-12-04 00:00:00
1052,1052,7,216,29,216,2,1,1,0,4,2024-08-15 22:52:12,2024-08-15 13:19:07,2024-08-16 00:00:00,2024-08-07 00:30:13,2024-08-07 00:30:13,2024-08-16 00:00:00
1053,1053,5,24,95,24,3,2,1,0,2,2024-06-16 22:54:27,2024-06-16 15:10:41,2024-06-17 00:00:00,2024-06-16 02:20:48,2024-06-16 02:20:48,2024-06-17 00:00:00
1054,1054,9,288,70,288,5,3,1,0,4,2023-12-21 23:30:52,2023-12-21 18:30:04,2023-12-22 00:00:00,2023-12-10 03:37:58,2023-12-10 03:37:58,2023-12-22 00:00:00
1055,1055,5,216,44,216,4,1,1,0,3,2023-04-13 22:50:39,2023-04-05 00:24:04,2023-04-14 00:00:00,2023-04-05 02:02:56,2023-04-05 02:02:56,2023-04-14 00:00:00
1056,1056,4,0,23,264,3,1,1,0,4,2024-11-14 19:49:10,2024-11-14 16:56:00,2024-11-06 14:29:17,2024-11-04 01:32:21,2024-11-04 01:32:21,
1057,1057,6,120,56,120,1,1,1,1,3,2024-02-23 23:30:33,2024-02-23 15:54:48,2024-02-24 00:00:00,2024-02-19 00:43:41,2024-02-19 00:43:41,2024-02-24 00:00:00
1058,1058,4,24,51,24,1,3,1,0,6,2024-03-11 22:40:20,2024-03-11 22:59:52,2024-03-12 00:00:00,2024-03-11 00:51:23,2024-03-11 00:51:23,2024-03-12 00:00:00
1059,1059,5,216,23,216,3,1,1,1,5,2024-10-26 22:29:54,2024-10-18 00:38:22,2024-10-27 00:00:00,2024-10-18 02:51:02,2024-10-18 02:51:02,2024-10-27 00:00:00
1060,1060,9,168,33,168,4,1,1,0,4,2024-05-02 22:54:52,2024-05-02 21:22:18,2024-05-03 00:00:00,2024-04-26 03:14:44,2024-04-26 03:14:44,2024-05-03 00:00:00
1061,1061,3,168,34,168,4,1,1,0,2,2023-10-21 22:27:02,2023-10-21 19:15:44,2023-10-22 00:00:00,2023-10-15 02:23:58,2023-10-15 02:23:58,2023-10-22 00:00:00
1062,1062,6,168,35,168,4,1,2,0,3,2024-11-11 22:40:49,2024-11-05 00:47:23,2024-11-12 00:00:00,2024-11-05 01:18:14,2024-11-05 02:06:53,2024-11-12 00:00:00
1063,1063,5,144,32,144,1,1,1,0,3,2024-08-21 22:50:44,2024-08-21 18:10:03,2024-08-22 00:00:00,2024-08-16 00:33:27,2024-08-16 00:33:27,2024-08-22 00:00:00
1064,1064,4,0,95,192,3,1,1,0,7,2024-11-17 22:54:41,2024-11-16 01:53:59,2024-11-15 21:30:23,2024-11-10 02:37:43,2024-11-10 02:37:43,
1065,1065,3,0,35,48,3,2,1,0,3,2024-11-16 18:28:03,2024-11-16 01:20:20,2024-11-16 00:56:08,2024-11-15 00:34:17,2024-11-15 00:34:17,
1066,1066,3,288,112,288,4,1,1,0,6,2024-01-12 23:29:24,2024-01-12 15:51:40,2024-01-13 00:00:00,2024-01-01 01:38:13,2024-01-01 01:38:13,2024-01-13 00:00:00
1067,1067,5,96,121,96,3,2,1,2,8,2024-05-23 22:44:42,2024-05-23 20:20:00,2024-05-24 00:00:00,2024-05-20 00:28:23,2024-05-20 00:28:23,2024-05-24 00:00:00
1068,1068,10,144,39,144,4,2,1,0,1,2022-12-16 23:17:03,2022-12-16 12:37:33,2022-12-17 00:00:00,2022-12-11 03:32:30,2022-12-11 03:32:30,2022-12-17 00:00:00
1069,1069,21,336,62,336,21,1,2,0,4,2024-10-28 23:00:37,2024-10-28 14:56:29,2024-10-29 00:00:00,2024-10-15 02:42:15,2024-10-15 20:11:25,2024-10-29 00:00:00
1070,1070,7,0,10,8184,5,1,1,0,4,2024-11-12 19:15:02,2023-12-08 00:09:43,2024-02-19 05:55:28,2023-12-08 03:25:28,2023-12-08 03:25:28,
1071,1071,4,192,130,192,5,1,1,0,5,2023-05-18 23:15:33,2023-05-11 00:55:49,2023-05-19 00:00:00,2023-05-11 02:58:59,2023-05-11 02:58:59,2023-05-19 00:00:00
1072,1072,11,240,60,240,5,1,1,0,8,2023-12-31 23:07:49,2023-12-31 14:06:11,2024-01-01 00:00:00,2023-12-22 03:44:04,2023-12-22 03:44:04,2024-01-01 00:00:00
1073,1073,8,312,22,312,4,1,1,0,2,2024-09-20 22:11:26,2024-09-20 14:44:48,2024-09-21 00:00:00,2024-09-08 03:00:33,2024-09-08 03:00:33,2024-09-21 00:00:00
1074,1074,5,96,46,96,5,1,1,0,3,2024-05-29 22:31:08,2024-05-26 00:13:28,2024-05-30 00:00:00,2024-05-26 03:00:09,2024-05-26 03:00:09,2024-05-30 00:00:00
1075,1075,4,264,39,264,4,1,1,0,3,2023-11-30 22:36:43,2023-11-20 00:06:49,2023-12-01 00:00:00,2023-11-20 03:11:30,2023-11-20 03:11:30,2023-12-01 00:00:00
1076,1076,9,240,42,240,4,1,1,1,6,2022-09-26 23:00:14,2022-09-26 20:51:24,2022-09-27 00:00:00,2022-09-17 02:33:15,2022-09-17 02:33:15,2022-09-27 00:00:00
1077,1077,28,120,59,120,25,1,2,0,5,2023-07-07 22:44:49,2023-07-07 18:51:02,2023-07-08 00:00:00,2023-07-03 03:05:50,2023-07-03 22:58:37,2023-07-08 00:00:00
1078,1078,19,0,49,8016,19,3,2,0,2,2024-11-17 23:08:41,2023-12-20 00:45:00,2024-07-14 18:28:33,2023-12-20 03:15:05,2023-12-20 18:24:40,
1079,1079,13,0,14,3768,13,3,2,0,1,2024-11-17 22:40:31,2024-07-19 13:15:17,2024-10-05 03:47:56,2024-06-14 02:16:52,2024-06-14 12:21:28,
1080,1080,4,48,53,48,3,2,1,0,3,2022-02-26 22:26:06,2022-02-25 00:58:15,2022-02-27 00:00:00,2022-02-25 02:12:55,2022-02-25 02:12:55,2022-02-27 00:00:00
1081,1081,7,264,109,264,3,1,1,0,7,2023-04-05 23:10:45,2023-04-05 16:27:19,2023-04-06 00:00:00,2023-03-26 00:41:09,2023-03-26 00:41:09,2023-04-06 00:00:00
1082,1082,4,24,38,24,3,1,1,2,3,2024-02-22 23:07:59,2024-02-22 19:25:00,2024-02-23 00:00:00,2024-02-22 02:21:45,2024-02-22 02:21:45,2024-02-23 00:00:00
1083,1083,6,48,26,48,4,1,2,0,3,2022-12-14 22:12:58,2022-12-14 18:25:20,2022-12-15 00:00:00,2022-12-13 01:08:40,2022-12-13 03:06:57,2022-12-15 00:00:00
1084,1084,8,336,23,336,4,1,1,0,4,2024-05-24 23:15:36,2024-05-11 00:40:30,2024-05-25 00:00:00,2024-05-11 02:08:37,2024-05-11 02:08:37,2024-05-25 00:00:00
1085,1085,7,312,49,312,2,2,1,0,1,2024-12-02 23:47:50,2024-12-02 22:12:27,2024-12-03 00:00:00,2024-11-20 00:34:26,2024-11-20 00:34:26,2024-12-03 00:00:00
1086,1086,23,264,51,264,20,1,2,0,2,2022-04-03 23:06:09,2022-04-03 15:02:17,2022-04-04 00:00:00,2022-03-24 01:56:45,2022-03-24 18:21:06,2022-04-04 00:00:00
1087,1087,9,240,39,240,3,1,1,0,3,2023-07-22 22:45:42,2023-07-13 00:14:36,2023-07-23 00:00:00,2023-07-13 02:50:28,2023-07-13 02:50:28,2023-07-23 00:00:00
1088,1088,6,48,30,48,2,1,1,0,3,2023-12-12 23:44:56,2023-12-11 00:41:40,2023-12-13 00:00:00,2023-12-11 00:42:23,2023-12-11 00:42:23,2023-12-13 00:00:00
1089,1089,7,216,33,216,3,1,1,0,4,2023-04-22 22:26:55,2023-04-22 20:27:56,2023-04-23 00:00:00,2023-04-14 01:20:51,2023-04-14 01:20:51,2023-04-23 00:00:00
1090,1090,9,48,48,48,3,1,1,1,4,2024-11-13 23:09:09,2024-11-13 20:06:06,2024-11-14 00:00:00,2024-11-12 01:46:08,2024-11-12 01:46:08,2024-11-14 00:00:00
1091,1091,2,0,35,8184,2,2,1,0,5,2024-11-15 18:44:16,2024-01-27 20:36:31,2024-01-03 11:56:23,2023-12-11 00:35:04,2023-12-11 00:35:04,
1092,1092,7,336,29,336,4,2,2,0,2,2024-10-20 23:30:37,2024-10-20 15:00:06,2024-10-21 00:00:00,2024-10-07 01:31:21,2024-10-07 01:55:52,2024-10-21 00:00:00
1093,1093,8,72,27,72,4,1,1,0,2,2022-12-21 22:21:27,2022-12-19 00:29:06,2022-12-22 00:00:00,2022-12-19 02:34:21,2022-12-19 02:34:21,2022-12-22 00:00:00
1094,1094,3,0,62,28056,2,1,1,0,5,2024-11-19 19:53:00,2022-01-16 14:21:56,2024-02-22 04:07:20,2021-09-08 00:44:36,2021-09-08 00:44:36,
